/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_21_40_938.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_21_40_938.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_21_40_938.jpg,0,0,0,24.90925
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_21_41_021.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_21_41_021.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_21_41_021.jpg,0,0,0,24.70902
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_21_41_108.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_21_41_108.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_21_41_108.jpg,0,0,0,24.51038
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_21_41_187.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_21_41_187.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_21_41_187.jpg,0,0,0,24.31332
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_21_41_261.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_21_41_261.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_21_41_261.jpg,0,0,0,24.11784
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_21_41_334.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_21_41_334.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_21_41_334.jpg,0,0,0,23.97163
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_21_41_412.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_21_41_412.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_21_41_412.jpg,0,0,0,23.77659
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_21_41_486.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_21_41_486.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_21_41_486.jpg,0,0,0,23.5833
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_21_41_566.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_21_41_566.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_21_41_566.jpg,0,0,0,23.3917
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_21_41_658.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_21_41_658.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_21_41_658.jpg,0,0,0,23.15246
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_15_463.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_15_463.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_15_463.jpg,0,0,0,6.096001E-06
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_15_532.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_15_532.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_15_532.jpg,0,0,0,5.451645E-07
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_15_611.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_15_611.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_15_611.jpg,0,0,0,1.966191E-06
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_15_699.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_15_699.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_15_699.jpg,0,0,0,2.905222E-06
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_15_786.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_15_786.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_15_786.jpg,0,0,0,4.233892E-06
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_15_873.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_15_873.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_15_873.jpg,0,0,0,5.762989E-06
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_15_946.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_15_946.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_15_946.jpg,0,0,0,6.494177E-06
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_16_033.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_16_033.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_16_033.jpg,0,0,0,7.190837E-07
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_16_106.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_16_106.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_16_106.jpg,0,0,0,2.562172E-06
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_16_177.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_16_177.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_16_177.jpg,0,0,0,1.249435E-06
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_16_263.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_16_263.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_16_263.jpg,0,0,0,2.407967E-06
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_16_343.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_16_343.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_16_343.jpg,0,0,0,3.437093E-06
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_16_423.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_16_423.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_16_423.jpg,0,0,0,5.032187E-06
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_16_504.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_16_504.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_16_504.jpg,0,0,0,6.029336E-06
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_16_587.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_16_587.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_16_587.jpg,0,0,0,7.093096E-06
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_16_660.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_16_660.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_16_660.jpg,0,0,0,3.388166E-07
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_16_742.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_16_742.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_16_742.jpg,0,0,0,2.496368E-06
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_16_839.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_16_839.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_16_839.jpg,0,0.1886669,0,0.09138266
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_16_910.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_16_910.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_16_910.jpg,0,0.4112039,0,0.3610042
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_16_995.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_16_995.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_16_995.jpg,0,0.6702451,0,0.8806778
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_17_063.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_17_063.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_17_063.jpg,0,0.877095,0,1.653864
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_17_121.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_17_121.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_17_121.jpg,0,1,0,2.298401
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_17_208.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_17_208.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_17_208.jpg,0,1,0,3.454039
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_17_295.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_17_295.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_17_295.jpg,0,1,0,4.392442
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_17_378.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_17_378.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_17_378.jpg,0,1,0,5.322797
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_17_457.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_17_457.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_17_457.jpg,0,1,0,6.246046
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_17_532.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_17_532.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_17_532.jpg,-0.01357996,1,0,7.162087
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_17_620.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_17_620.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_17_620.jpg,-0.06835938,1,0,8.069908
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_17_704.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_17_704.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_17_704.jpg,-0.1002987,1,0,8.97004
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_17_791.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_17_791.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_17_791.jpg,-0.1209099,1,0,10.08551
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_17_877.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_17_877.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_17_877.jpg,-0.1330882,1,0,10.97008
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_17_963.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_17_963.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_17_963.jpg,-0.1517463,1,0,11.68592
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_18_051.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_18_051.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_18_051.jpg,-0.153171,1,0,12.90735
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_18_125.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_18_125.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_18_125.jpg,-0.1575368,1,0,13.53418
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_18_203.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_18_203.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_18_203.jpg,-0.1683823,1,0,14.31513
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_18_277.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_18_277.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_18_277.jpg,-0.1683823,1,0,15.28191
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_18_359.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_18_359.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_18_359.jpg,-0.1856158,1,0,16.09079
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_18_445.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_18_445.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_18_445.jpg,-0.1884651,1,0,16.94192
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_18_531.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_18_531.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_18_531.jpg,-0.1913373,1,0,18.01841
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_18_623.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_18_623.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_18_623.jpg,-0.2099724,1,0,18.83576
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_18_721.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_18_721.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_18_721.jpg,-0.2143382,1,0,19.83682
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_18_795.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_18_795.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_18_795.jpg,-0.233364,1,0,20.64061
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_18_862.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_18_862.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_18_862.jpg,-0.2348116,1,0,21.25898
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_18_929.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_18_929.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_18_929.jpg,-0.2391774,1,0,22.05148
/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/center_2017_12_20_12_22_18_995.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/left_2017_12_20_12_22_18_995.jpg,/Users/virt/Developer/Self-Driving cars/batururimi/Car-Behavioral-Cloning/IMG/right_2017_12_20_12_22_18_995.jpg,-0.2434972,1,0,22.62444
